order_id,user_id,order_date,product_id,qty,unit_price,region
o000998,u014,2024-04-20,p0037,1,20000,Gwangju
o000999,u091,2024-04-13,p0024,1,30000,Daegu
o001000,u004,2024-04-15,p0077,2,9000,Busan
o001001,u034,2024-03-11,p0003,2,9000,Gwangju
o001002,u031,2024-03-15,p0023,2,9000,Daegu
o001003,u044,2024-01-02,p0012,1,9000,Daegu
o001004,u114,2024-04-19,p0070,3,9000,Incheon
o001005,u090,2024-04-14,p0039,4,12000,Gwangju
o001006,u149,2024-06-19,p0074,2,20000,Seoul
o001007,u053,2024-04-01,p0054,3,20000,Gwangju
o001008,u140,2024-03-26,p0045,2,30000,Daegu
o001009,u007,2024-01-13,p0042,4,12000,Seoul
o001010,u076,2024-02-05,p0017,4,12000,Busan
o001011,u120,2024-03-02,p0045,5,12000,Daegu
o001012,u080,2024-03-09,p0055,1,5000,Incheon
o001013,u140,2024-03-07,p0078,5,12000,Daegu
o001014,u048,2024-03-12,p0044,2,9000,Seoul
o001015,u005,2024-05-19,p0076,1,12000,Daegu
o001016,u117,2024-01-24,p0076,4,5000,Busan
o001017,u011,2024-03-01,p0042,1,20000,Busan
o001018,u115,2024-01-30,p0036,1,30000,Incheon
o001019,u111,2024-02-26,p0012,5,30000,Gwangju
o001020,u127,2024-05-04,p0022,2,5000,Seoul
o001021,u072,2024-01-09,p0071,3,5000,Incheon
o001022,u135,2024-03-02,p0012,2,30000,Daegu
o001023,u026,2024-01-05,p0032,1,30000,Busan
o001024,u066,2024-06-22,p0056,1,15000,Incheon
o001025,u019,2024-05-12,p0020,1,9000,Busan
o001026,u116,2024-02-14,p0078,3,15000,Incheon
o001027,u108,2024-02-06,p0052,3,15000,Daegu
o001028,u121,2024-01-19,p0003,1,30000,Seoul
o001029,u115,2024-03-27,p0020,2,15000,Incheon
o001030,u047,2024-05-17,p0060,2,5000,Gwangju
o001031,u011,2024-04-16,p0070,3,20000,Daegu
o001032,u140,2024-06-09,p0075,5,20000,Incheon
o001033,u074,2024-03-03,p0069,4,9000,Seoul
o001034,u015,2024-02-20,p0006,5,5000,Busan
o001035,u140,2024-03-28,p0059,1,5000,Busan
o001036,u150,2024-02-06,p0009,2,30000,Incheon
o001037,u067,2024-06-26,p0007,4,12000,Busan
o001038,u116,2024-02-03,p0056,2,15000,Incheon
o001039,u006,2024-03-28,p0039,5,30000,Busan
o001040,u014,2024-04-05,p0052,3,5000,Incheon
o001041,u042,2024-01-11,p0069,2,9000,Busan
o001042,u099,2024-03-26,p0006,5,20000,Daegu
o001043,u021,2024-03-23,p0043,3,15000,Seoul
o001044,u006,2024-02-17,p0067,5,5000,Incheon
o001045,u101,2024-01-24,p0036,3,20000,Seoul
o001046,u116,2024-01-09,p0042,1,5000,Gwangju
o001047,u111,2024-01-02,p0040,4,20000,Gwangju
o001048,u120,2024-03-28,p0073,1,20000,Daegu
o001049,u121,2024-01-17,p0004,4,20000,Gwangju
o001050,u091,2024-06-23,p0071,3,12000,Gwangju
o001051,u078,2024-02-14,p0066,4,9000,Seoul
o001052,u129,2024-04-28,p0066,5,30000,Incheon
o001053,u053,2024-05-02,p0033,3,15000,Busan
o001054,u015,2024-03-31,p0042,5,15000,Gwangju
o001055,u113,2024-06-09,p0030,1,5000,Gwangju
o001056,u042,2024-01-21,p0021,1,15000,Gwangju
o001057,u147,2024-02-12,p0071,5,15000,Daegu
o001058,u063,2024-02-15,p0041,3,9000,Seoul
o001059,u128,2024-01-25,p0058,3,20000,Seoul
o001060,u007,2024-02-23,p0009,1,5000,Seoul
o001061,u099,2024-02-26,p0064,2,20000,Gwangju
o001062,u068,2024-05-19,p0053,4,30000,Daegu
o001063,u070,2024-02-24,p0080,5,15000,Busan
o001064,u040,2024-06-08,p0011,5,5000,Daegu
o001065,u146,2024-05-20,p0044,3,15000,Seoul
o001066,u059,2024-06-13,p0041,3,15000,Daegu
o001067,u128,2024-01-20,p0044,1,15000,Daegu
o001068,u064,2024-06-28,p0005,1,9000,Incheon
o001069,u008,2024-04-21,p0038,3,15000,Seoul
o001070,u132,2024-06-27,p0024,3,9000,Gwangju
o001071,u028,2024-03-05,p0050,1,15000,Seoul
o001072,u041,2024-06-22,p0019,3,15000,Daegu
o001073,u130,2024-04-17,p0035,4,15000,Busan
o001074,u135,2024-01-14,p0050,5,20000,Incheon
o001075,u138,2024-03-15,p0006,5,30000,Incheon
o001076,u064,2024-01-26,p0063,2,20000,Seoul
o001077,u114,2024-06-20,p0058,2,20000,Daegu
o001078,u050,2024-02-25,p0005,5,30000,Daegu
o001079,u112,2024-02-10,p0006,4,9000,Daegu
o001080,u076,2024-04-10,p0069,2,9000,Seoul
o001081,u008,2024-03-18,p0023,4,15000,Seoul
o001082,u063,2024-01-18,p0069,1,12000,Daegu
o001083,u071,2024-05-28,p0040,3,20000,Busan
o001084,u039,2024-06-02,p0028,2,5000,Daegu
o001085,u057,2024-05-15,p0022,5,5000,Seoul
o001086,u076,2024-04-22,p0053,1,20000,Incheon
o001087,u008,2024-03-14,p0009,5,20000,Seoul
o001088,u023,2024-04-08,p0033,2,9000,Incheon
o001089,u116,2024-04-04,p0028,1,9000,Gwangju
o001090,u053,2024-01-31,p0013,4,15000,Busan
o001091,u092,2024-01-15,p0029,4,12000,Seoul
o001092,u085,2024-02-16,p0043,1,9000,Seoul
o001093,u083,2024-03-23,p0055,1,15000,Busan
o001094,u063,2024-01-30,p0007,1,20000,Seoul
o001095,u073,2024-01-20,p0070,3,20000,Gwangju
o001096,u124,2024-06-04,p0071,1,20000,Gwangju
o001097,u145,2024-03-09,p0056,4,15000,Gwangju
o001098,u039,2024-04-16,p0074,1,30000,Gwangju
o001099,u101,2024-04-05,p0035,4,9000,Daegu
o001100,u146,2024-05-13,p0066,5,5000,Busan
o001101,u002,2024-05-14,p0059,4,5000,Daegu
o001102,u118,2024-02-23,p0046,5,30000,Busan
o001103,u075,2024-06-03,p0015,5,15000,Gwangju
o001104,u146,2024-03-08,p0045,1,9000,Daegu
o001105,u087,2024-06-01,p0073,2,30000,Busan
o001106,u126,2024-03-14,p0079,4,9000,Incheon
o001107,u025,2024-01-21,p0036,2,15000,Busan
o001108,u022,2024-05-18,p0020,4,9000,Busan
o001109,u139,2024-01-06,p0060,4,5000,Busan
o001110,u079,2024-05-20,p0007,5,9000,Seoul
o001111,u084,2024-01-08,p0013,2,9000,Seoul
o001112,u026,2024-02-07,p0045,2,15000,Daegu
o001113,u035,2024-04-19,p0080,1,5000,Gwangju
o001114,u123,2024-06-20,p0027,2,9000,Busan
o001115,u046,2024-03-15,p0036,2,15000,Incheon
o001116,u088,2024-01-22,p0026,3,12000,Busan
o001117,u048,2024-02-12,p0036,3,15000,Busan
o001118,u040,2024-06-12,p0001,5,15000,Seoul
o001119,u025,2024-05-12,p0048,4,30000,Daegu
o001120,u140,2024-01-19,p0048,4,30000,Incheon
o001121,u142,2024-03-11,p0026,1,9000,Busan
o001122,u018,2024-02-18,p0022,3,20000,Daegu
o001123,u053,2024-02-02,p0061,4,15000,Daegu
o001124,u085,2024-06-03,p0016,2,15000,Busan
o001125,u058,2024-04-22,p0004,3,20000,Incheon
o001126,u109,2024-02-02,p0004,4,5000,Daegu
o001127,u040,2024-04-28,p0071,4,12000,Seoul
o001128,u009,2024-03-16,p0030,5,20000,Daegu
o001129,u051,2024-01-12,p0009,3,30000,Busan
o001130,u090,2024-03-22,p0071,2,5000,Incheon
o001131,u028,2024-02-03,p0012,2,12000,Busan
o001132,u123,2024-02-14,p0027,4,9000,Gwangju
o001133,u002,2024-06-08,p0002,3,9000,Incheon
o001134,u011,2024-05-09,p0055,3,5000,Seoul
o001135,u077,2024-01-25,p0056,1,15000,Daegu
o001136,u077,2024-06-03,p0061,3,20000,Gwangju
o001137,u045,2024-04-14,p0022,2,15000,Busan
o001138,u039,2024-06-08,p0027,3,12000,Incheon
o001139,u011,2024-05-15,p0076,5,20000,Incheon
o001140,u100,2024-03-02,p0066,4,15000,Incheon
o001141,u057,2024-04-07,p0003,3,30000,Seoul
o001142,u018,2024-04-06,p0056,5,12000,Busan
o001143,u060,2024-05-11,p0066,5,9000,Busan
o001144,u141,2024-02-15,p0045,3,12000,Busan
o001145,u040,2024-03-01,p0052,4,15000,Gwangju
o001146,u135,2024-02-14,p0001,2,12000,Seoul
o001147,u039,2024-02-23,p0003,5,20000,Daegu
o001148,u028,2024-01-30,p0003,2,5000,Gwangju
o001149,u040,2024-01-07,p0013,2,15000,Gwangju
o001150,u049,2024-06-20,p0080,1,12000,Incheon
o001151,u019,2024-01-14,p0051,5,9000,Gwangju
o001152,u089,2024-06-10,p0063,2,15000,Daegu
o001153,u051,2024-01-01,p0024,5,20000,Incheon
o001154,u108,2024-05-21,p0076,1,15000,Daegu
o001155,u074,2024-02-29,p0016,3,5000,Seoul
o001156,u067,2024-04-04,p0073,3,5000,Seoul
o001157,u071,2024-02-21,p0003,3,12000,Gwangju
o001158,u024,2024-03-30,p0002,1,20000,Seoul
o001159,u107,2024-03-23,p0007,1,9000,Busan
o001160,u016,2024-04-06,p0064,2,9000,Incheon
o001161,u109,2024-03-12,p0021,3,30000,Daegu
o001162,u150,2024-04-07,p0037,4,5000,Daegu
o001163,u115,2024-05-30,p0038,3,5000,Gwangju
o001164,u069,2024-03-20,p0064,2,5000,Incheon
o001165,u048,2024-03-06,p0028,2,30000,Gwangju
o001166,u131,2024-01-24,p0001,4,12000,Incheon
o001167,u039,2024-03-06,p0031,3,5000,Gwangju
o001168,u073,2024-01-23,p0024,5,9000,Incheon
o001169,u116,2024-02-03,p0059,3,30000,Daegu
o001170,u139,2024-06-22,p0061,3,20000,Gwangju
o001171,u139,2024-01-17,p0008,1,9000,Gwangju
o001172,u014,2024-03-28,p0064,1,9000,Seoul
o001173,u135,2024-05-31,p0006,5,5000,Gwangju
o001174,u018,2024-06-22,p0050,2,20000,Incheon
o001175,u088,2024-01-27,p0032,3,5000,Gwangju
o001176,u140,2024-01-30,p0025,3,9000,Incheon
o001177,u099,2024-03-08,p0039,1,12000,Gwangju
o001178,u143,2024-04-10,p0025,3,15000,Busan
o001179,u052,2024-06-23,p0064,2,15000,Seoul
o001180,u048,2024-02-07,p0078,1,20000,Seoul
o001181,u049,2024-01-30,p0066,3,9000,Busan
o001182,u054,2024-02-16,p0036,3,12000,Busan
o001183,u103,2024-06-08,p0041,1,12000,Daegu
o001184,u068,2024-01-06,p0036,3,5000,Seoul
o001185,u111,2024-03-10,p0064,4,20000,Seoul
o001186,u063,2024-01-22,p0045,2,15000,Daegu
o001187,u047,2024-01-29,p0038,5,12000,Incheon
o001188,u029,2024-06-15,p0033,4,30000,Seoul
o001189,u083,2024-01-01,p0031,4,9000,Daegu
o001190,u135,2024-02-28,p0045,1,30000,Incheon
o001191,u129,2024-06-15,p0056,4,20000,Incheon
o001192,u038,2024-04-20,p0035,2,9000,Seoul
o001193,u072,2024-01-14,p0065,4,20000,Incheon
o001194,u106,2024-03-25,p0067,5,20000,Seoul
o001195,u092,2024-06-25,p0035,2,12000,Busan
o001196,u011,2024-03-13,p0073,2,12000,Busan
o001197,u089,2024-04-06,p0014,1,30000,Gwangju
o001198,u006,2024-04-06,p0075,4,5000,Seoul
o001199,u018,2024-04-30,p0024,4,5000,Incheon
o001200,u099,2024-02-04,p0046,3,15000,Gwangju
o001201,u016,2024-06-01,p0023,1,30000,Gwangju
o001202,u051,2024-06-28,p0036,2,15000,Busan
o001203,u089,2024-01-26,p0028,3,5000,Seoul
o001204,u099,2024-05-28,p0057,5,15000,Busan
o001205,u067,2024-05-28,p0007,1,9000,Incheon
o001206,u015,2024-05-14,p0068,2,20000,Seoul
o001207,u120,2024-03-08,p0073,4,15000,Incheon
o001208,u143,2024-03-26,p0046,2,12000,Busan
o001209,u134,2024-06-01,p0044,5,15000,Incheon
o001210,u113,2024-01-28,p0056,5,20000,Incheon
o001211,u061,2024-05-30,p0016,2,20000,Daegu
o001212,u132,2024-06-16,p0060,4,12000,Incheon
o001213,u074,2024-05-04,p0018,4,15000,Gwangju
o001214,u021,2024-03-03,p0055,4,5000,Busan
o001215,u128,2024-04-11,p0025,1,12000,Daegu
o001216,u049,2024-01-10,p0060,1,12000,Incheon
o001217,u141,2024-06-18,p0064,2,15000,Gwangju
o001218,u056,2024-03-03,p0017,1,30000,Daegu
o001219,u131,2024-01-11,p0050,2,30000,Busan
o001220,u081,2024-05-24,p0040,4,12000,Gwangju
o001221,u071,2024-04-29,p0024,3,15000,Gwangju
o001222,u045,2024-04-23,p0048,2,5000,Daegu
o001223,u126,2024-01-10,p0080,1,12000,Seoul
o001224,u010,2024-05-16,p0001,2,20000,Busan
o001225,u071,2024-04-25,p0077,3,20000,Daegu
o001226,u056,2024-05-24,p0069,4,30000,Incheon
o001227,u082,2024-05-30,p0043,2,12000,Incheon
o001228,u039,2024-02-08,p0049,2,30000,Gwangju
o001229,u100,2024-02-08,p0030,3,30000,Seoul
o001230,u058,2024-06-17,p0011,1,15000,Daegu
o001231,u029,2024-04-06,p0046,2,5000,Incheon
o001232,u030,2024-03-20,p0066,1,12000,Gwangju
o001233,u105,2024-02-22,p0019,3,20000,Seoul
o001234,u040,2024-04-26,p0058,3,15000,Gwangju
o001235,u047,2024-05-17,p0060,3,30000,Seoul
o001236,u095,2024-01-01,p0061,4,20000,Seoul
o001237,u050,2024-04-10,p0028,2,5000,Gwangju
o001238,u059,2024-06-29,p0032,5,30000,Incheon
o001239,u037,2024-02-21,p0034,5,12000,Gwangju
o001240,u052,2024-02-21,p0069,1,20000,Incheon
o001241,u104,2024-06-08,p0073,5,15000,Incheon
o001242,u081,2024-01-12,p0034,1,12000,Daegu
o001243,u150,2024-03-13,p0078,2,5000,Daegu
o001244,u116,2024-03-24,p0046,3,5000,Daegu
o001245,u003,2024-05-25,p0031,1,15000,Busan
o001246,u057,2024-01-24,p0001,2,15000,Gwangju
o001247,u044,2024-03-19,p0049,1,15000,Busan
o001248,u089,2024-01-28,p0052,3,5000,Incheon
o001249,u040,2024-05-23,p0078,5,15000,Incheon
o001250,u145,2024-04-25,p0058,5,5000,Daegu
o001251,u045,2024-03-31,p0003,2,5000,Incheon
o001252,u079,2024-03-12,p0046,3,12000,Seoul
o001253,u019,2024-01-28,p0060,3,15000,Busan
o001254,u137,2024-06-16,p0040,3,15000,Daegu
o001255,u137,2024-04-27,p0035,4,30000,Busan
o001256,u120,2024-02-28,p0065,5,30000,Gwangju
o001257,u053,2024-03-16,p0049,3,12000,Gwangju
o001258,u009,2024-05-12,p0055,1,20000,Incheon
o001259,u107,2024-05-10,p0038,5,5000,Busan
o001260,u065,2024-03-24,p0023,5,30000,Seoul
o001261,u149,2024-02-25,p0042,2,12000,Incheon
o001262,u105,2024-04-30,p0077,3,20000,Gwangju
o001263,u081,2024-04-29,p0049,5,30000,Daegu
o001264,u149,2024-04-19,p0057,3,20000,Gwangju
o001265,u121,2024-01-14,p0010,3,30000,Gwangju
o001266,u069,2024-03-27,p0080,5,5000,Daegu
o001267,u003,2024-04-21,p0020,5,9000,Busan
o001268,u014,2024-06-21,p0078,3,15000,Seoul
o001269,u067,2024-04-05,p0036,1,15000,Incheon
o001270,u085,2024-03-03,p0074,3,5000,Daegu
o001271,u005,2024-04-11,p0072,4,20000,Seoul
o001272,u019,2024-02-02,p0061,2,5000,Seoul
o001273,u106,2024-01-17,p0074,3,30000,Gwangju
o001274,u113,2024-05-03,p0049,4,5000,Busan
o001275,u005,2024-06-28,p0068,1,12000,Busan
o001276,u077,2024-06-02,p0014,3,20000,Incheon
o001277,u013,2024-04-16,p0006,4,15000,Busan
o001278,u109,2024-01-08,p0044,2,20000,Gwangju
o001279,u126,2024-06-28,p0065,3,20000,Incheon
o001280,u131,2024-03-22,p0062,4,30000,Busan
o001281,u090,2024-02-22,p0043,1,12000,Busan
o001282,u095,2024-06-11,p0042,4,30000,Gwangju
o001283,u139,2024-05-15,p0049,2,15000,Daegu
o001284,u092,2024-05-16,p0070,2,30000,Gwangju
o001285,u067,2024-02-20,p0068,4,20000,Busan
o001286,u114,2024-06-29,p0009,1,5000,Seoul
o001287,u089,2024-03-23,p0048,1,15000,Gwangju
o001288,u127,2024-04-06,p0031,3,30000,Busan
o001289,u079,2024-05-16,p0064,5,5000,Gwangju
o001290,u131,2024-04-30,p0041,1,30000,Incheon
o001291,u007,2024-02-01,p0080,4,5000,Busan
o001292,u006,2024-02-25,p0035,1,30000,Incheon
o001293,u015,2024-03-06,p0055,3,20000,Seoul
o001294,u084,2024-06-21,p0009,3,5000,Busan
o001295,u107,2024-05-10,p0075,3,20000,Busan
o001296,u033,2024-03-07,p0013,1,5000,Incheon
o001297,u024,2024-05-13,p0031,4,15000,Daegu
o001298,u130,2024-05-14,p0068,2,30000,Incheon
o001299,u113,2024-03-12,p0078,4,9000,Daegu
o001300,u098,2024-03-14,p0039,4,9000,Incheon
o001301,u074,2024-06-11,p0039,3,12000,Seoul
o001302,u064,2024-04-12,p0004,2,12000,Incheon
o001303,u004,2024-01-28,p0079,4,5000,Seoul
o001304,u029,2024-05-11,p0002,5,12000,Seoul
o001305,u135,2024-04-17,p0003,5,9000,Incheon
o001306,u051,2024-04-02,p0038,5,5000,Seoul
o001307,u106,2024-05-11,p0001,2,9000,Incheon
o001308,u106,2024-06-14,p0014,3,5000,Seoul
o001309,u047,2024-03-01,p0051,2,30000,Seoul
o001310,u031,2024-03-17,p0057,5,30000,Gwangju
o001311,u104,2024-02-04,p0024,5,12000,Seoul
o001312,u015,2024-04-27,p0064,5,30000,Gwangju
o001313,u075,2024-03-14,p0049,1,12000,Busan
o001314,u134,2024-03-03,p0019,2,30000,Incheon
o001315,u107,2024-05-06,p0057,4,9000,Gwangju
o001316,u115,2024-03-15,p0048,4,9000,Seoul
o001317,u013,2024-03-25,p0065,2,20000,Busan
o001318,u030,2024-03-21,p0013,1,9000,Daegu
o001319,u042,2024-02-17,p0019,1,20000,Gwangju
o001320,u044,2024-01-23,p0025,4,12000,Seoul
o001321,u030,2024-05-30,p0028,3,12000,Seoul
o001322,u146,2024-01-17,p0072,3,12000,Busan
o001323,u025,2024-02-29,p0059,5,20000,Busan
o001324,u107,2024-05-01,p0044,1,5000,Busan
o001325,u089,2024-01-24,p0044,4,20000,Seoul
o001326,u092,2024-04-29,p0071,2,20000,Gwangju
o001327,u033,2024-05-13,p0036,5,20000,Incheon
o001328,u047,2024-04-30,p0019,5,30000,Seoul
o001329,u091,2024-02-25,p0011,3,20000,Daegu
o001330,u045,2024-01-04,p0027,2,15000,Incheon
o001331,u105,2024-06-10,p0053,2,12000,Incheon
o001332,u006,2024-02-29,p0038,1,12000,Gwangju
o001333,u011,2024-05-26,p0034,5,20000,Incheon
o001334,u110,2024-02-06,p0039,1,12000,Incheon
o001335,u093,2024-01-30,p0078,3,15000,Seoul
o001336,u007,2024-05-21,p0080,3,5000,Seoul
o001337,u135,2024-06-20,p0013,4,9000,Incheon
o001338,u001,2024-06-05,p0010,5,9000,Gwangju
o001339,u144,2024-05-16,p0020,3,12000,Busan
o001340,u110,2024-02-14,p0069,4,15000,Incheon
o001341,u149,2024-06-15,p0037,3,20000,Busan
o001342,u143,2024-05-01,p0070,3,12000,Daegu
o001343,u047,2024-02-01,p0052,1,5000,Incheon
o001344,u114,2024-01-24,p0045,2,15000,Incheon
o001345,u032,2024-06-07,p0023,3,5000,Seoul
o001346,u071,2024-02-20,p0028,1,30000,Gwangju
o001347,u037,2024-05-19,p0012,2,20000,Gwangju
o001348,u073,2024-01-26,p0042,3,9000,Daegu
o001349,u131,2024-02-21,p0023,3,9000,Busan
o001350,u066,2024-02-21,p0024,5,5000,Daegu
o001351,u014,2024-02-21,p0004,5,12000,Gwangju
o001352,u049,2024-05-02,p0064,4,5000,Daegu
o001353,u118,2024-06-15,p0076,1,30000,Seoul
o001354,u079,2024-06-14,p0040,3,5000,Seoul
o001355,u085,2024-05-14,p0043,4,15000,Gwangju
o001356,u065,2024-02-06,p0075,3,15000,Incheon
o001357,u044,2024-06-23,p0041,3,9000,Incheon
o001358,u090,2024-04-08,p0050,3,20000,Seoul
o001359,u095,2024-04-09,p0035,3,5000,Seoul
o001360,u135,2024-05-07,p0042,3,30000,Busan
o001361,u093,2024-05-19,p0042,1,20000,Busan
o001362,u150,2024-06-22,p0057,3,15000,Busan
o001363,u124,2024-04-15,p0049,2,30000,Daegu
o001364,u012,2024-04-21,p0041,4,12000,Busan
o001365,u059,2024-05-15,p0007,5,9000,Seoul
o001366,u058,2024-02-16,p0073,3,5000,Daegu
o001367,u001,2024-02-26,p0072,2,30000,Incheon
o001368,u028,2024-04-23,p0015,5,12000,Incheon
o001369,u115,2024-01-12,p0024,4,20000,Busan
o001370,u053,2024-02-28,p0078,3,9000,Busan
o001371,u023,2024-05-10,p0026,1,30000,Daegu
o001372,u044,2024-06-26,p0065,1,30000,Seoul
o001373,u042,2024-04-04,p0063,2,9000,Gwangju
o001374,u027,2024-03-13,p0069,2,12000,Gwangju
o001375,u016,2024-03-21,p0002,4,20000,Seoul
o001376,u115,2024-05-04,p0039,3,9000,Gwangju
o001377,u124,2024-04-09,p0046,5,5000,Seoul
o001378,u075,2024-01-05,p0067,3,9000,Daegu
o001379,u093,2024-04-08,p0018,5,15000,Incheon
o001380,u138,2024-03-13,p0025,3,5000,Busan
o001381,u127,2024-05-07,p0015,2,12000,Busan
o001382,u005,2024-06-08,p0061,4,30000,Seoul
o001383,u143,2024-06-24,p0080,3,5000,Incheon
o001384,u011,2024-04-21,p0012,2,5000,Seoul
o001385,u004,2024-03-06,p0019,3,12000,Daegu
o001386,u061,2024-03-21,p0025,4,5000,Busan
o001387,u112,2024-02-02,p0072,2,5000,Gwangju
o001388,u013,2024-06-19,p0036,4,9000,Gwangju
o001389,u044,2024-06-03,p0023,5,5000,Gwangju
o001390,u040,2024-06-04,p0026,3,20000,Incheon
o001391,u060,2024-02-29,p0048,2,5000,Daegu
o001392,u148,2024-02-28,p0031,3,15000,Busan
o001393,u050,2024-06-04,p0012,5,20000,Seoul
o001394,u032,2024-04-09,p0066,1,15000,Gwangju
o001395,u019,2024-05-08,p0034,5,15000,Busan
o001396,u030,2024-03-30,p0021,3,12000,Daegu
o001397,u020,2024-03-21,p0059,5,30000,Seoul
o001398,u087,2024-04-25,p0060,4,5000,Busan
o001399,u064,2024-05-27,p0013,4,5000,Incheon
o001400,u075,2024-03-01,p0006,5,30000,Daegu
o001401,u125,2024-05-27,p0004,1,5000,Daegu
o001402,u088,2024-02-14,p0062,3,9000,Busan
o001403,u024,2024-03-14,p0051,1,9000,Seoul
o001404,u057,2024-06-15,p0064,2,5000,Gwangju
o001405,u047,2024-06-22,p0051,1,5000,Daegu
o001406,u125,2024-06-17,p0033,4,15000,Busan
o001407,u047,2024-02-27,p0048,4,15000,Busan
o001408,u021,2024-06-02,p0058,4,5000,Incheon
o001409,u111,2024-06-19,p0032,1,30000,Daegu
o001410,u065,2024-06-27,p0074,2,5000,Busan
o001411,u015,2024-01-04,p0072,4,20000,Gwangju
o001412,u104,2024-05-15,p0065,5,20000,Gwangju
o001413,u032,2024-06-30,p0080,5,15000,Seoul
o001414,u131,2024-05-19,p0032,1,12000,Incheon
o001415,u125,2024-02-12,p0010,3,5000,Gwangju
o001416,u056,2024-05-18,p0039,1,9000,Daegu
o001417,u084,2024-01-20,p0060,5,30000,Seoul
o001418,u086,2024-03-28,p0063,1,12000,Seoul
o001419,u099,2024-04-23,p0032,5,5000,Incheon
o001420,u011,2024-03-24,p0024,1,20000,Gwangju
o001421,u049,2024-05-07,p0036,1,20000,Seoul
o001422,u026,2024-02-13,p0065,5,5000,Daegu
o001423,u105,2024-04-20,p0005,3,5000,Daegu
o001424,u011,2024-04-27,p0027,3,5000,Busan
o001425,u078,2024-04-25,p0019,4,5000,Incheon
o001426,u110,2024-02-22,p0065,2,15000,Gwangju
o001427,u143,2024-02-25,p0038,4,5000,Busan
o001428,u044,2024-02-16,p0007,3,15000,Seoul
o001429,u002,2024-03-25,p0021,2,9000,Busan
o001430,u109,2024-04-16,p0004,2,30000,Busan
o001431,u001,2024-03-06,p0039,1,20000,Incheon
o001432,u010,2024-03-15,p0080,2,12000,Daegu
o001433,u149,2024-02-22,p0046,3,12000,Seoul
o001434,u130,2024-02-09,p0070,1,5000,Busan
o001435,u107,2024-04-29,p0060,1,5000,Incheon
o001436,u126,2024-05-28,p0071,4,15000,Daegu
o001437,u012,2024-02-22,p0025,3,5000,Daegu
o001438,u014,2024-06-05,p0077,1,15000,Busan
o001439,u046,2024-04-13,p0020,4,12000,Busan
o001440,u004,2024-01-31,p0036,4,5000,Seoul
o001441,u134,2024-03-07,p0055,1,15000,Seoul
o001442,u009,2024-01-02,p0023,2,15000,Seoul
o001443,u082,2024-01-08,p0022,2,20000,Incheon
o001444,u129,2024-03-02,p0011,4,9000,Seoul
o001445,u111,2024-03-23,p0001,1,15000,Daegu
o001446,u036,2024-05-25,p0041,5,30000,Gwangju
o001447,u071,2024-01-25,p0079,2,9000,Incheon
o001448,u083,2024-06-01,p0018,1,30000,Daegu
o001449,u116,2024-02-12,p0036,5,20000,Seoul
o001450,u064,2024-01-26,p0075,1,12000,Daegu
o001451,u043,2024-05-07,p0062,1,30000,Gwangju
o001452,u120,2024-05-20,p0001,5,30000,Busan
o001453,u133,2024-04-20,p0041,3,9000,Gwangju
o001454,u074,2024-01-22,p0012,3,30000,Incheon
o001455,u005,2024-01-21,p0020,4,5000,Busan
o001456,u076,2024-03-11,p0020,4,5000,Seoul
o001457,u134,2024-03-23,p0049,4,5000,Seoul
o001458,u149,2024-06-30,p0016,1,12000,Busan
o001459,u061,2024-02-22,p0021,3,30000,Busan
o001460,u023,2024-02-05,p0019,2,15000,Incheon
o001461,u086,2024-06-21,p0029,5,15000,Daegu
o001462,u125,2024-01-29,p0053,3,5000,Daegu
o001463,u142,2024-01-05,p0032,1,15000,Incheon
o001464,u008,2024-03-17,p0027,5,12000,Incheon
o001465,u044,2024-03-13,p0042,2,12000,Incheon
o001466,u072,2024-04-22,p0050,2,9000,Gwangju
o001467,u015,2024-06-08,p0002,5,9000,Busan
o001468,u133,2024-06-18,p0072,4,30000,Gwangju
o001469,u017,2024-02-22,p0074,5,15000,Daegu
o001470,u100,2024-06-27,p0049,4,12000,Seoul
o001471,u138,2024-04-25,p0046,5,5000,Seoul
o001472,u103,2024-01-13,p0056,1,20000,Seoul
o001473,u115,2024-06-19,p0036,3,12000,Gwangju
o001474,u040,2024-01-26,p0030,2,12000,Seoul
o001475,u125,2024-04-17,p0029,2,20000,Gwangju
o001476,u063,2024-05-23,p0013,2,5000,Incheon
o001477,u010,2024-02-15,p0068,2,15000,Daegu
o001478,u055,2024-02-19,p0026,3,30000,Gwangju
o001479,u053,2024-03-27,p0023,5,12000,Gwangju
o001480,u079,2024-06-10,p0078,4,5000,Gwangju
o001481,u040,2024-02-10,p0041,2,9000,Daegu
o001482,u070,2024-04-30,p0050,3,5000,Busan
o001483,u065,2024-03-23,p0020,3,15000,Seoul
o001484,u050,2024-01-21,p0023,2,12000,Gwangju
o001485,u105,2024-05-09,p0059,3,5000,Gwangju
o001486,u046,2024-05-31,p0037,4,20000,Daegu
o001487,u115,2024-04-14,p0012,2,9000,Seoul
o001488,u038,2024-02-02,p0067,3,12000,Gwangju
o001489,u130,2024-01-29,p0033,4,30000,Busan
o001490,u055,2024-03-18,p0054,3,5000,Daegu
o001491,u007,2024-04-02,p0028,2,9000,Incheon
o001492,u023,2024-04-10,p0045,3,9000,Seoul
o001493,u121,2024-02-14,p0063,4,15000,Seoul
o001494,u131,2024-04-01,p0071,2,9000,Seoul
o001495,u032,2024-02-23,p0017,3,30000,Gwangju
o001496,u091,2024-05-04,p0054,4,5000,Gwangju
